Time,Open,High,Low,Close,TickVolume,RealVolume,Spread
2025.06.30 12:00:00,3277.99300,3288.98100,3277.99300,3284.31700,8088,0,160
2025.06.30 11:00:00,3283.54400,3283.82100,3274.48800,3277.93200,8499,0,160
2025.06.30 10:00:00,3287.82800,3288.83300,3282.44000,3283.45500,5650,0,160
2025.06.30 09:00:00,3289.18800,3289.18800,3277.45300,3287.79100,10453,0,160
2025.06.30 08:00:00,3292.87900,3296.59400,3288.12200,3289.18600,7581,0,160
2025.06.30 07:00:00,3292.15300,3296.85000,3290.72500,3292.87300,7622,0,160
2025.06.30 06:00:00,3288.98300,3295.55100,3287.82500,3292.12300,8121,0,160
2025.06.30 05:00:00,3285.57300,3291.40700,3284.63500,3288.99700,7203,0,160
2025.06.30 04:00:00,3278.99600,3286.28200,3276.96400,3285.68600,5608,0,160
2025.06.30 03:00:00,3280.21500,3282.79800,3277.81500,3278.98100,6845,0,160
2025.06.30 02:00:00,3273.90100,3283.29300,3273.61400,3280.18600,9992,0,160
2025.06.30 01:00:00,3264.58700,3275.96200,3259.45600,3273.86200,14137,0,160
2025.06.30 00:00:00,3263.77500,3269.78600,3262.63700,3264.62600,9122,0,160
2025.06.29 23:00:00,3263.78400,3270.95000,3262.82500,3263.80600,9664,0,160
2025.06.29 22:00:00,3272.48800,3274.24900,3247.92100,3263.81100,18241,0,160
2025.06.27 20:00:00,3270.61600,3275.50000,3270.25300,3274.52600,4750,0,160
2025.06.27 19:00:00,3275.76600,3276.58800,3268.34000,3270.57800,7041,0,160
2025.06.27 18:00:00,3277.40200,3278.39000,3270.46400,3275.75500,8352,0,160
2025.06.27 17:00:00,3277.59800,3282.80200,3272.70000,3277.35300,9134,0,160
2025.06.27 16:00:00,3274.57400,3278.62900,3273.36000,3277.55800,7613,0,160
2025.06.27 15:00:00,3272.44500,3277.56500,3270.92200,3274.65500,12481,0,160
2025.06.27 14:00:00,3274.23100,3278.10300,3263.58000,3272.40700,19640,0,160
2025.06.27 13:00:00,3270.06000,3274.42200,3255.82100,3274.14300,28381,0,160
2025.06.27 12:00:00,3281.35800,3282.30300,3269.40900,3270.02800,19699,0,160
2025.06.27 11:00:00,3285.71300,3287.94800,3276.00900,3281.38900,10549,0,160
2025.06.27 10:00:00,3282.81900,3290.95900,3279.69200,3285.66500,8375,0,160
2025.06.27 09:00:00,3289.32700,3289.83000,3282.07200,3282.79700,9799,0,160
2025.06.27 08:00:00,3284.50200,3291.13200,3281.77800,3289.42700,11467,0,160
2025.06.27 07:00:00,3294.93800,3295.37700,3283.39400,3284.45800,13141,0,160
2025.06.27 06:00:00,3297.35400,3299.92000,3286.87100,3294.88800,13541,0,160
2025.06.27 05:00:00,3294.00800,3300.94100,3289.24400,3297.10300,10501,0,160
2025.06.27 04:00:00,3294.36400,3297.58000,3291.04800,3293.96900,8594,0,160
2025.06.27 03:00:00,3308.79800,3310.99500,3292.55700,3294.31800,11826,0,160
2025.06.27 02:00:00,3316.49800,3320.33500,3308.51100,3308.89100,8934,0,160
2025.06.27 01:00:00,3318.77100,3322.01200,3314.87200,3316.42700,9843,0,160
2025.06.27 00:00:00,3318.76700,3319.94700,3313.22600,3318.88000,7797,0,160
2025.06.26 23:00:00,3321.55500,3323.72900,3316.22900,3318.75800,5056,0,160
2025.06.26 22:00:00,3325.60100,3325.84200,3318.77400,3321.51300,5059,0,160
2025.06.26 20:00:00,3331.40700,3332.32700,3327.80400,3328.24800,3340,0,160
2025.06.26 19:00:00,3334.15500,3334.32900,3328.26500,3331.30100,5614,0,160
2025.06.26 18:00:00,3332.69000,3334.91400,3331.27500,3334.11900,5643,0,160
2025.06.26 17:00:00,3331.32900,3336.50100,3331.14500,3332.71800,7360,0,160
2025.06.26 16:00:00,3324.88100,3333.27700,3323.72900,3331.32200,8120,0,160
2025.06.26 15:00:00,3318.43600,3324.92800,3318.43600,3324.80800,9308,0,160
2025.06.26 14:00:00,3319.89100,3323.89800,3311.89600,3318.41100,16555,0,160
2025.06.26 13:00:00,3322.11600,3328.70000,3309.94700,3319.92500,28319,0,160
2025.06.26 12:00:00,3332.93700,3344.05600,3321.59000,3322.06000,15612,0,160
2025.06.26 11:00:00,3343.25800,3344.12100,3331.46900,3332.92100,7921,0,160
2025.06.26 10:00:00,3340.53500,3343.46900,3337.83800,3343.25300,5582,0,160
2025.06.26 09:00:00,3348.21700,3348.79200,3338.68000,3340.53300,9021,0,160
2025.06.26 08:00:00,3346.06600,3350.37000,3344.44800,3348.25600,8135,0,160
2025.06.26 07:00:00,3339.75500,3347.23900,3339.66200,3346.05100,7453,0,160
2025.06.26 06:00:00,3334.15500,3340.36700,3330.96700,3339.78400,8491,0,160
2025.06.26 05:00:00,3333.96500,3338.25000,3332.36400,3334.21800,6292,0,160
2025.06.26 04:00:00,3338.02600,3338.15500,3333.33500,3333.98300,4678,0,160
2025.06.26 03:00:00,3339.48100,3343.22300,3336.42300,3337.99100,5994,0,160
2025.06.26 02:00:00,3330.18300,3341.82000,3329.20900,3339.47100,7022,0,160
2025.06.26 01:00:00,3334.06500,3336.77500,3329.18100,3330.22200,9595,0,160
2025.06.26 00:00:00,3338.98700,3339.38100,3332.10300,3334.02800,7387,0,160
2025.06.25 23:00:00,3333.25300,3340.15800,3332.81400,3339.02800,5093,0,160
