Time,Open,High,Low,Close,TickVolume,RealVolume,Spread
2025.06.06 20:45:00,0.64927,0.64932,0.64920,0.64926,157,0,9
2025.06.06 20:30:00,0.64971,0.64973,0.64927,0.64927,123,0,9
2025.06.06 20:15:00,0.64971,0.64994,0.64969,0.64971,115,0,9
2025.06.06 20:00:00,0.64961,0.64976,0.64948,0.64971,147,0,9
2025.06.06 19:45:00,0.64970,0.64975,0.64947,0.64960,252,0,9
2025.06.06 19:30:00,0.64963,0.64978,0.64959,0.64969,206,0,9
2025.06.06 19:15:00,0.64976,0.64987,0.64959,0.64963,211,0,9
2025.06.06 19:00:00,0.64966,0.64985,0.64965,0.64977,229,0,9
2025.06.06 18:45:00,0.64970,0.64971,0.64950,0.64966,231,0,9
2025.06.06 18:30:00,0.64951,0.64988,0.64948,0.64970,368,0,9
2025.06.06 18:15:00,0.64944,0.64971,0.64944,0.64951,233,0,9
2025.06.06 18:00:00,0.64938,0.64965,0.64935,0.64944,304,0,9
2025.06.06 17:45:00,0.64915,0.64947,0.64915,0.64938,236,0,9
2025.06.06 17:30:00,0.64922,0.64939,0.64899,0.64915,318,0,9
2025.06.06 17:15:00,0.64940,0.64966,0.64902,0.64922,314,0,9
2025.06.06 17:00:00,0.64884,0.64941,0.64882,0.64941,380,0,9
2025.06.06 16:45:00,0.64943,0.64945,0.64867,0.64884,375,0,9
2025.06.06 16:30:00,0.64926,0.64946,0.64911,0.64943,434,0,9
2025.06.06 16:15:00,0.64932,0.64962,0.64927,0.64927,403,0,9
2025.06.06 16:00:00,0.64951,0.64972,0.64931,0.64932,411,0,9
2025.06.06 15:45:00,0.64950,0.64972,0.64932,0.64951,407,0,9
2025.06.06 15:30:00,0.64889,0.64951,0.64886,0.64950,509,0,9
2025.06.06 15:15:00,0.64868,0.64901,0.64820,0.64889,679,0,9
2025.06.06 15:00:00,0.64862,0.64889,0.64839,0.64868,787,0,9
2025.06.06 14:45:00,0.64953,0.64955,0.64832,0.64861,760,0,9
2025.06.06 14:30:00,0.65014,0.65029,0.64942,0.64952,711,0,9
2025.06.06 14:15:00,0.64934,0.65022,0.64907,0.65013,775,0,9
2025.06.06 14:00:00,0.64904,0.64953,0.64856,0.64932,1021,0,9
2025.06.06 13:45:00,0.64903,0.64980,0.64875,0.64906,909,0,9
2025.06.06 13:30:00,0.64824,0.64934,0.64812,0.64903,1042,0,9
2025.06.06 13:15:00,0.64943,0.64973,0.64793,0.64826,916,0,9
2025.06.06 13:00:00,0.64921,0.64971,0.64874,0.64944,1032,0,9
2025.06.06 12:45:00,0.64975,0.65007,0.64916,0.64922,1339,0,9
2025.06.06 12:30:00,0.64907,0.65064,0.64823,0.64974,2027,0,9
2025.06.06 12:15:00,0.64839,0.64931,0.64838,0.64908,523,0,9
2025.06.06 12:00:00,0.64910,0.64925,0.64828,0.64839,442,0,9
2025.06.06 11:45:00,0.64954,0.64961,0.64910,0.64911,277,0,9
2025.06.06 11:30:00,0.64935,0.64974,0.64933,0.64954,262,0,9
2025.06.06 11:15:00,0.64927,0.64949,0.64922,0.64934,241,0,9
2025.06.06 11:00:00,0.64930,0.64952,0.64927,0.64927,262,0,9
