Time,Open,High,Low,Close,TickVolume,RealVolume,Spread
2025.06.06 20:00:00,21773.67000,21804.37000,21765.53000,21790.23000,3514,0,190
2025.06.06 19:00:00,21818.24000,21830.91000,21770.04000,21773.37000,11063,0,190
2025.06.06 18:00:00,21804.69000,21853.99000,21804.26000,21818.51000,9395,0,190
2025.06.06 17:00:00,21737.47000,21809.18000,21719.98000,21804.46000,9748,0,190
2025.06.06 16:00:00,21789.00000,21816.11000,21704.71000,21737.95000,13390,0,190
2025.06.06 15:00:00,21802.23000,21850.07000,21719.38000,21789.42000,19579,0,190
2025.06.06 14:00:00,21823.25000,21831.61000,21746.53000,21802.62000,20294,0,190
2025.06.06 13:00:00,21742.78000,21845.22000,21729.02000,21822.89000,24029,0,190
2025.06.06 12:00:00,21654.69000,21764.74000,21647.02000,21743.21000,11594,0,190
2025.06.06 11:00:00,21640.30000,21667.73000,21626.57000,21654.76000,5786,0,190
2025.06.06 10:00:00,21669.49000,21677.73000,21639.33000,21640.84000,3518,0,190
2025.06.06 09:00:00,21645.22000,21673.42000,21635.05000,21669.29000,3743,0,190
2025.06.06 08:00:00,21643.84000,21655.67000,21622.03000,21645.01000,5180,0,190
2025.06.06 07:00:00,21651.47000,21663.93000,21632.02000,21644.05000,5486,0,190
2025.06.06 06:00:00,21641.21000,21669.24000,21613.02000,21651.24000,4405,0,190
2025.06.06 05:00:00,21634.64000,21652.98000,21632.84000,21640.81000,2871,0,190
2025.06.06 04:00:00,21593.26000,21636.46000,21585.30000,21635.03000,2354,0,190
2025.06.06 03:00:00,21572.24000,21601.03000,21563.25000,21592.95000,2580,0,190
2025.06.06 02:00:00,21568.08000,21574.85000,21556.78000,21572.49000,2825,0,190
2025.06.06 01:00:00,21554.99000,21583.94000,21546.73000,21568.06000,3929,0,190
2025.06.06 00:00:00,21528.91000,21571.70000,21528.03000,21554.81000,5093,0,190
2025.06.05 23:00:00,21541.96000,21554.71000,21523.59000,21529.22000,4646,0,190
2025.06.05 22:00:00,21473.87000,21544.01000,21462.59000,21541.75000,3890,0,190
2025.06.05 20:00:00,21572.95000,21602.84000,21496.83000,21497.19000,10300,0,190
2025.06.05 19:00:00,21670.26000,21681.38000,21487.77000,21573.68000,48709,0,190
2025.06.05 18:00:00,21713.83000,21723.64000,21591.56000,21670.54000,21075,0,190
2025.06.05 17:00:00,21670.61000,21773.19000,21644.15000,21713.36000,15726,0,190
2025.06.05 16:00:00,21904.12000,21906.68000,21654.94000,21671.25000,23345,0,190
2025.06.05 15:00:00,21842.28000,21916.35000,21829.02000,21904.46000,12589,0,190
2025.06.05 14:00:00,21707.26000,21862.32000,21688.11000,21841.96000,32385,0,190
2025.06.05 13:00:00,21783.45000,21823.93000,21676.42000,21707.47000,31832,0,190
2025.06.05 12:00:00,21753.01000,21881.09000,21698.39000,21784.42000,11548,0,190
2025.06.05 11:00:00,21761.67000,21764.89000,21730.78000,21753.50000,4673,0,190
2025.06.05 10:00:00,21760.90000,21788.99000,21739.00000,21761.52000,3908,0,190
2025.06.05 09:00:00,21773.67000,21774.95000,21748.29000,21760.99000,4002,0,190
2025.06.05 08:00:00,21797.21000,21825.44000,21758.78000,21773.52000,4687,0,190
2025.06.05 07:00:00,21723.68000,21821.38000,21723.60000,21796.97000,5562,0,190
2025.06.05 06:00:00,21718.62000,21728.26000,21708.16000,21723.47000,2498,0,190
2025.06.05 05:00:00,21732.78000,21733.46000,21710.26000,21719.21000,2025,0,190
2025.06.05 04:00:00,21736.94000,21745.19000,21729.54000,21733.18000,1354,0,190
2025.06.05 03:00:00,21730.25000,21741.17000,21727.21000,21736.52000,1879,0,190
2025.06.05 02:00:00,21741.47000,21743.39000,21722.19000,21730.28000,2027,0,190
2025.06.05 01:00:00,21729.75000,21742.22000,21716.44000,21741.28000,2681,0,190
2025.06.05 00:00:00,21726.35000,21750.90000,21722.50000,21729.71000,2805,0,190
2025.06.04 23:00:00,21734.91000,21742.32000,21722.06000,21726.00000,2266,0,190
2025.06.04 22:00:00,21727.35000,21755.44000,21717.07000,21734.69000,2826,0,190
2025.06.04 20:00:00,21740.30000,21747.41000,21723.82000,21730.71000,3653,0,190
2025.06.04 19:00:00,21765.87000,21780.76000,21731.44000,21739.90000,9819,0,190
2025.06.04 18:00:00,21769.10000,21784.82000,21754.87000,21766.07000,7262,0,190
2025.06.04 17:00:00,21737.02000,21773.70000,21735.91000,21768.91000,6281,0,190
2025.06.04 16:00:00,21736.11000,21739.59000,21688.87000,21736.78000,10968,0,190
2025.06.04 15:00:00,21743.33000,21766.25000,21713.69000,21736.12000,13503,0,190
2025.06.04 14:00:00,21732.50000,21745.00000,21620.10000,21743.07000,25833,0,190
2025.06.04 13:00:00,21689.76000,21773.30000,21680.07000,21732.89000,16172,0,190
2025.06.04 12:00:00,21728.51000,21745.61000,21634.59000,21689.36000,9211,0,190
2025.06.04 11:00:00,21730.89000,21736.53000,21708.53000,21728.28000,3311,0,190
2025.06.04 10:00:00,21717.64000,21740.29000,21701.12000,21731.16000,3728,0,190
2025.06.04 09:00:00,21698.81000,21726.54000,21698.35000,21717.62000,3559,0,190
2025.06.04 08:00:00,21701.83000,21729.24000,21696.29000,21698.53000,4319,0,190
2025.06.04 07:00:00,21671.80000,21703.28000,21655.39000,21702.15000,4586,0,190
2025.06.04 06:00:00,21676.14000,21695.66000,21661.34000,21671.36000,3538,0,190
2025.06.04 05:00:00,21658.89000,21676.62000,21654.61000,21675.56000,2123,0,190
2025.06.04 04:00:00,21660.40000,21677.03000,21654.28000,21658.87000,1707,0,190
2025.06.04 03:00:00,21654.27000,21664.02000,21651.06000,21660.62000,1800,0,190
2025.06.04 02:00:00,21662.43000,21667.04000,21648.45000,21654.36000,2677,0,190
2025.06.04 01:00:00,21680.04000,21690.80000,21653.31000,21662.05000,3622,0,190
2025.06.04 00:00:00,21685.45000,21706.64000,21672.15000,21679.73000,4424,0,190
2025.06.03 23:00:00,21689.61000,21699.26000,21672.09000,21685.91000,3185,0,190
2025.06.03 22:00:00,21666.22000,21701.41000,21665.21000,21689.56000,2514,0,190
2025.06.03 20:00:00,21683.31000,21684.76000,21645.10000,21667.49000,4082,0,190
2025.06.03 19:00:00,21689.92000,21704.33000,21644.14000,21682.88000,11040,0,190
2025.06.03 18:00:00,21697.14000,21700.63000,21616.36000,21689.39000,12306,0,190
2025.06.03 17:00:00,21715.84000,21739.39000,21695.64000,21697.13000,7134,0,190
2025.06.03 16:00:00,21661.14000,21724.84000,21652.63000,21715.57000,6690,0,190
2025.06.03 15:00:00,21639.38000,21664.07000,21629.70000,21661.09000,9546,0,190
2025.06.03 14:00:00,21570.96000,21641.74000,21536.41000,21639.56000,19932,0,190
2025.06.03 13:00:00,21512.97000,21584.06000,21488.74000,21570.17000,20492,0,190
2025.06.03 12:00:00,21506.17000,21521.50000,21482.09000,21513.38000,5758,0,190
2025.06.03 11:00:00,21473.03000,21512.84000,21462.60000,21505.32000,4700,0,190
2025.06.03 10:00:00,21429.13000,21472.71000,21416.64000,21472.71000,4269,0,190
2025.06.03 09:00:00,21422.28000,21443.53000,21409.38000,21429.24000,4036,0,190
2025.06.03 08:00:00,21417.80000,21426.92000,21377.67000,21422.28000,5681,0,190
2025.06.03 07:00:00,21449.64000,21461.11000,21385.23000,21417.38000,7395,0,190
2025.06.03 06:00:00,21444.28000,21456.76000,21418.66000,21450.07000,3532,0,190
2025.06.03 05:00:00,21434.53000,21451.00000,21432.57000,21443.78000,2375,0,190
2025.06.03 04:00:00,21440.88000,21443.16000,21425.63000,21434.31000,1824,0,190
2025.06.03 03:00:00,21447.54000,21447.54000,21417.29000,21441.13000,2683,0,190
2025.06.03 02:00:00,21466.83000,21470.25000,21422.70000,21447.65000,3321,0,190
2025.06.03 01:00:00,21460.57000,21480.54000,21455.14000,21466.63000,3415,0,190
2025.06.03 00:00:00,21472.72000,21479.01000,21451.11000,21460.85000,3307,0,190
2025.06.02 23:00:00,21496.53000,21521.61000,21443.53000,21472.60000,5320,0,190
2025.06.02 22:00:00,21528.97000,21531.11000,21493.02000,21496.62000,2168,0,190
2025.06.02 20:00:00,21506.82000,21550.44000,21500.39000,21528.66000,4394,0,190
2025.06.02 19:00:00,21491.04000,21517.18000,21469.81000,21507.28000,9815,0,190
2025.06.02 18:00:00,21419.78000,21498.94000,21401.47000,21491.29000,10029,0,190
2025.06.02 17:00:00,21417.68000,21445.46000,21399.83000,21420.07000,10787,0,190
2025.06.02 16:00:00,21407.12000,21426.65000,21374.20000,21417.28000,12230,0,190
2025.06.02 15:00:00,21370.83000,21417.71000,21329.58000,21407.63000,18637,0,190
2025.06.02 14:00:00,21287.62000,21391.99000,21209.26000,21371.30000,37996,0,190
2025.06.02 13:00:00,21258.74000,21429.44000,21232.00000,21286.75000,28105,0,190
2025.06.02 12:00:00,21229.45000,21267.94000,21214.04000,21258.93000,6025,0,190
2025.06.02 11:00:00,21224.02000,21265.14000,21212.28000,21229.57000,5325,0,190
2025.06.02 10:00:00,21199.47000,21226.92000,21188.70000,21223.95000,5362,0,190
2025.06.02 09:00:00,21209.48000,21216.16000,21175.54000,21199.46000,6775,0,190
2025.06.02 08:00:00,21185.24000,21236.89000,21180.96000,21209.26000,8155,0,190
2025.06.02 07:00:00,21201.69000,21241.29000,21136.97000,21185.52000,10012,0,190
2025.06.02 06:00:00,21205.17000,21222.21000,21173.00000,21202.13000,4939,0,190
2025.06.02 05:00:00,21211.93000,21224.48000,21187.49000,21204.90000,3424,0,190
2025.06.02 04:00:00,21204.93000,21228.17000,21192.96000,21211.64000,2487,0,190
2025.06.02 03:00:00,21237.71000,21239.21000,21202.03000,21205.20000,3733,0,190
2025.06.02 02:00:00,21252.47000,21258.39000,21230.47000,21237.87000,3612,0,190
2025.06.02 01:00:00,21268.42000,21286.97000,21241.98000,21252.24000,4326,0,190
2025.06.02 00:00:00,21277.59000,21299.22000,21258.78000,21268.22000,4673,0,190
2025.06.01 23:00:00,21287.71000,21288.17000,21250.94000,21277.25000,3701,0,190
2025.06.01 22:00:00,21270.36000,21321.88000,21269.20000,21287.53000,4822,0,190
2025.05.30 20:00:00,21336.89000,21371.15000,21296.09000,21326.09000,8792,0,190
2025.05.30 19:00:00,21266.44000,21398.62000,21262.56000,21336.62000,26329,0,190
2025.05.30 18:00:00,21142.90000,21272.93000,21141.72000,21266.68000,20121,0,190
2025.05.30 17:00:00,21076.84000,21182.37000,21057.53000,21142.49000,22548,0,190
2025.05.30 16:00:00,21291.87000,21303.90000,21040.19000,21077.41000,39312,0,190
2025.05.30 15:00:00,21321.29000,21345.65000,21255.27000,21291.18000,20502,0,190
2025.05.30 14:00:00,21224.22000,21365.10000,21224.22000,21320.89000,24634,0,190
2025.05.30 13:00:00,21302.16000,21356.22000,21201.45000,21224.88000,29677,0,190
2025.05.30 12:00:00,21355.10000,21386.95000,21193.80000,21301.66000,22879,0,190
2025.05.30 11:00:00,21351.22000,21388.00000,21343.88000,21354.63000,4603,0,190
2025.05.30 10:00:00,21330.71000,21356.65000,21315.91000,21351.64000,4159,0,190
2025.05.30 09:00:00,21327.66000,21361.99000,21323.71000,21330.54000,4540,0,190
2025.05.30 08:00:00,21329.59000,21362.64000,21320.33000,21327.47000,6075,0,190
2025.05.30 07:00:00,21304.10000,21349.12000,21286.24000,21329.89000,7228,0,190
2025.05.30 06:00:00,21353.57000,21365.08000,21300.95000,21303.65000,5967,0,190
2025.05.30 05:00:00,21316.86000,21381.38000,21315.26000,21354.10000,3726,0,190
2025.05.30 04:00:00,21313.21000,21323.33000,21298.43000,21316.64000,2379,0,190
2025.05.30 03:00:00,21326.49000,21331.71000,21301.67000,21313.45000,2957,0,190
2025.05.30 02:00:00,21310.21000,21329.72000,21301.25000,21326.49000,3317,0,190
2025.05.30 01:00:00,21307.54000,21314.61000,21235.29000,21310.04000,6923,0,190
2025.05.30 00:00:00,21283.22000,21322.64000,21281.41000,21307.74000,5200,0,190
2025.05.29 23:00:00,21319.04000,21335.13000,21280.63000,21283.24000,4313,0,190
2025.05.29 22:00:00,21330.98000,21360.94000,21301.73000,21319.19000,5601,0,190
2025.05.29 20:00:00,21376.86000,21393.22000,21335.53000,21352.03000,5938,0,190
2025.05.29 19:00:00,21328.82000,21412.54000,21307.19000,21377.26000,22767,0,190
2025.05.29 18:00:00,21339.64000,21372.39000,21284.49000,21328.62000,18055,0,190
2025.05.29 17:00:00,21421.24000,21446.49000,21333.49000,21339.22000,18606,0,190
2025.05.29 16:00:00,21314.71000,21436.92000,21267.76000,21421.51000,23261,0,190
2025.05.29 15:00:00,21481.10000,21484.89000,21292.27000,21315.15000,23859,0,190
2025.05.29 14:00:00,21483.81000,21499.19000,21346.21000,21481.64000,35036,0,190
2025.05.29 13:00:00,21609.65000,21657.66000,21451.74000,21484.18000,30459,0,190
2025.05.29 12:00:00,21619.30000,21656.43000,21584.69000,21609.42000,11997,0,190
2025.05.29 11:00:00,21700.53000,21704.09000,21612.43000,21619.90000,7825,0,190
2025.05.29 10:00:00,21748.40000,21750.83000,21675.45000,21699.98000,6973,0,190
2025.05.29 09:00:00,21746.65000,21780.95000,21739.43000,21748.16000,4948,0,190
2025.05.29 08:00:00,21809.80000,21820.35000,21737.61000,21746.44000,6010,0,190
2025.05.29 07:00:00,21734.37000,21809.59000,21709.75000,21809.59000,5486,0,190
2025.05.29 06:00:00,21767.95000,21769.31000,21730.22000,21734.68000,4162,0,190
2025.05.29 05:00:00,21759.65000,21787.38000,21755.22000,21768.25000,3209,0,190
2025.05.29 04:00:00,21747.93000,21771.92000,21741.20000,21759.92000,3091,0,190
2025.05.29 03:00:00,21756.14000,21782.48000,21745.76000,21748.73000,4048,0,190
2025.05.29 02:00:00,21759.93000,21788.98000,21747.94000,21756.43000,5456,0,190
2025.05.29 01:00:00,21785.15000,21786.16000,21717.20000,21759.92000,7048,0,190
2025.05.29 00:00:00,21729.34000,21796.85000,21674.31000,21785.63000,9989,0,190
2025.05.28 23:00:00,21553.47000,21739.81000,21553.47000,21729.38000,21114,0,190
2025.05.28 22:00:00,21478.94000,21562.25000,21455.20000,21553.39000,5837,0,190
2025.05.28 20:00:00,21334.63000,21490.63000,21295.30000,21487.09000,16936,0,190
2025.05.28 19:00:00,21431.72000,21476.48000,21312.72000,21334.39000,21616,0,190
2025.05.28 18:00:00,21434.94000,21466.13000,21366.07000,21431.77000,11336,0,190
2025.05.28 17:00:00,21429.47000,21454.01000,21420.50000,21434.88000,6394,0,190
2025.05.28 16:00:00,21401.93000,21444.94000,21401.74000,21429.26000,6900,0,190
2025.05.28 15:00:00,21397.67000,21442.44000,21393.98000,21401.43000,10065,0,190
2025.05.28 14:00:00,21431.86000,21451.92000,21391.99000,21397.25000,19755,0,190
2025.05.28 13:00:00,21471.69000,21529.39000,21416.97000,21432.24000,19439,0,190
2025.05.28 12:00:00,21468.17000,21502.41000,21465.63000,21471.68000,4692,0,190
2025.05.28 11:00:00,21481.96000,21488.10000,21451.87000,21468.93000,4644,0,190
2025.05.28 10:00:00,21394.95000,21483.12000,21389.77000,21482.37000,4041,0,190
2025.05.28 09:00:00,21384.66000,21395.97000,21372.48000,21394.72000,3503,0,190
2025.05.28 08:00:00,21397.86000,21407.97000,21381.76000,21384.25000,3775,0,190
2025.05.28 07:00:00,21401.78000,21423.36000,21393.61000,21398.23000,4466,0,190
2025.05.28 06:00:00,21417.78000,21427.13000,21398.45000,21401.40000,2890,0,190
2025.05.28 05:00:00,21401.46000,21426.13000,21398.73000,21417.40000,2264,0,190
2025.05.28 04:00:00,21407.13000,21410.12000,21399.01000,21401.86000,1577,0,190
2025.05.28 03:00:00,21428.92000,21441.14000,21401.90000,21407.22000,1883,0,190
2025.05.28 02:00:00,21425.79000,21437.48000,21424.13000,21428.97000,1971,0,190
2025.05.28 01:00:00,21432.76000,21446.21000,21423.72000,21425.92000,2612,0,190
2025.05.28 00:00:00,21433.35000,21435.40000,21420.46000,21432.69000,2751,0,190
2025.05.27 23:00:00,21433.64000,21447.64000,21430.92000,21433.74000,2362,0,190
2025.05.27 22:00:00,21434.71000,21435.55000,21417.10000,21433.70000,2699,0,190
2025.05.27 20:00:00,21426.18000,21439.43000,21404.79000,21436.74000,4063,0,190
