Time,Open,High,Low,Close,TickVolume,RealVolume,Spread
2025.06.06 20:45:00,21793.99000,21797.42000,21784.72000,21790.23000,445,0,190
2025.06.06 20:30:00,21794.14000,21797.98000,21793.26000,21794.23000,511,0,190
2025.06.06 20:15:00,21783.38000,21804.37000,21782.45000,21794.20000,805,0,190
2025.06.06 20:00:00,21773.67000,21786.15000,21765.53000,21783.39000,1753,0,190
2025.06.06 19:45:00,21793.65000,21812.86000,21770.04000,21773.37000,3797,0,190
2025.06.06 19:30:00,21791.73000,21798.91000,21775.98000,21793.40000,2453,0,190
2025.06.06 19:15:00,21811.49000,21812.54000,21782.46000,21791.98000,2585,0,190
2025.06.06 19:00:00,21818.24000,21830.91000,21806.23000,21811.93000,2228,0,190
2025.06.06 18:45:00,21824.42000,21834.41000,21810.74000,21818.51000,2028,0,190
2025.06.06 18:30:00,21826.17000,21853.99000,21818.52000,21824.62000,2919,0,190
2025.06.06 18:15:00,21832.93000,21847.92000,21820.26000,21826.13000,2058,0,190
2025.06.06 18:00:00,21804.69000,21836.68000,21804.26000,21832.66000,2390,0,190
2025.06.06 17:45:00,21796.63000,21809.18000,21794.17000,21804.46000,1595,0,190
2025.06.06 17:30:00,21771.23000,21797.42000,21771.19000,21796.22000,2055,0,190
2025.06.06 17:15:00,21745.76000,21785.40000,21739.26000,21770.71000,2640,0,190
2025.06.06 17:00:00,21737.47000,21748.18000,21719.98000,21746.17000,3458,0,190
2025.06.06 16:45:00,21743.63000,21759.41000,21704.71000,21737.95000,4035,0,190
2025.06.06 16:30:00,21772.26000,21781.61000,21731.22000,21743.27000,3370,0,190
2025.06.06 16:15:00,21807.92000,21807.92000,21763.23000,21772.71000,3443,0,190
2025.06.06 16:00:00,21789.00000,21816.11000,21784.69000,21807.41000,2542,0,190
2025.06.06 15:45:00,21782.87000,21810.87000,21774.91000,21789.42000,2929,0,190
2025.06.06 15:30:00,21772.72000,21786.96000,21753.27000,21782.43000,4485,0,190
2025.06.06 15:15:00,21823.50000,21825.18000,21719.38000,21772.99000,8221,0,190
2025.06.06 15:00:00,21802.23000,21850.07000,21799.65000,21823.91000,3944,0,190
2025.06.06 14:45:00,21810.47000,21823.66000,21795.50000,21802.62000,3166,0,190
2025.06.06 14:30:00,21767.87000,21818.89000,21746.53000,21810.93000,4398,0,190
2025.06.06 14:15:00,21819.27000,21826.16000,21747.17000,21767.45000,5896,0,190
2025.06.06 14:00:00,21823.25000,21831.61000,21791.71000,21818.86000,6834,0,190
2025.06.06 13:45:00,21822.77000,21845.22000,21785.60000,21822.89000,6979,0,190
2025.06.06 13:30:00,21779.76000,21833.97000,21750.52000,21822.29000,12347,0,190
2025.06.06 13:15:00,21757.98000,21794.04000,21754.58000,21780.19000,2415,0,190
2025.06.06 13:00:00,21742.78000,21762.85000,21729.02000,21757.76000,2288,0,190
2025.06.06 12:45:00,21753.94000,21763.70000,21730.34000,21743.21000,2568,0,190
2025.06.06 12:30:00,21661.68000,21764.74000,21661.68000,21753.77000,5845,0,190
2025.06.06 12:15:00,21665.93000,21669.39000,21647.02000,21661.42000,1741,0,190
2025.06.06 12:00:00,21654.69000,21668.71000,21649.66000,21666.32000,1440,0,190
2025.06.06 11:45:00,21656.29000,21667.73000,21652.31000,21654.76000,1109,0,190
2025.06.06 11:30:00,21654.26000,21665.19000,21643.77000,21656.47000,1613,0,190
2025.06.06 11:15:00,21644.26000,21664.72000,21628.22000,21654.43000,1522,0,190
2025.06.06 11:00:00,21640.30000,21651.43000,21626.57000,21644.54000,1542,0,190
2025.06.06 10:45:00,21657.77000,21658.63000,21639.33000,21640.84000,939,0,190
2025.06.06 10:30:00,21672.29000,21674.96000,21651.70000,21657.57000,824,0,190
2025.06.06 10:15:00,21665.91000,21677.73000,21661.08000,21672.48000,831,0,190
2025.06.06 10:00:00,21669.49000,21671.67000,21656.27000,21665.77000,924,0,190
2025.06.06 09:45:00,21654.86000,21673.42000,21654.86000,21669.29000,825,0,190
2025.06.06 09:30:00,21662.44000,21671.93000,21651.33000,21655.02000,880,0,190
2025.06.06 09:15:00,21650.72000,21667.22000,21648.54000,21662.81000,850,0,190
2025.06.06 09:00:00,21645.22000,21650.97000,21635.05000,21650.43000,1188,0,190
2025.06.06 08:45:00,21643.24000,21647.78000,21635.34000,21645.01000,912,0,190
2025.06.06 08:30:00,21635.11000,21645.55000,21628.59000,21642.67000,1182,0,190
2025.06.06 08:15:00,21633.41000,21651.26000,21622.03000,21635.30000,1418,0,190
2025.06.06 08:00:00,21643.84000,21655.67000,21631.80000,21633.80000,1668,0,190
2025.06.06 07:45:00,21650.95000,21663.93000,21642.33000,21644.05000,1158,0,190
2025.06.06 07:30:00,21637.48000,21654.47000,21635.77000,21650.74000,1345,0,190
2025.06.06 07:15:00,21639.58000,21655.20000,21634.34000,21637.23000,1305,0,190
2025.06.06 07:00:00,21651.47000,21661.65000,21632.02000,21639.84000,1678,0,190
2025.06.06 06:45:00,21650.32000,21653.71000,21642.01000,21651.24000,964,0,190
2025.06.06 06:30:00,21643.02000,21669.24000,21641.03000,21650.33000,1250,0,190
2025.06.06 06:15:00,21633.03000,21644.16000,21613.02000,21643.26000,1148,0,190
2025.06.06 06:00:00,21641.21000,21642.22000,21625.10000,21633.45000,1043,0,190
2025.06.06 05:45:00,21647.51000,21652.98000,21635.06000,21640.81000,732,0,190
2025.06.06 05:30:00,21638.82000,21647.50000,21633.98000,21647.50000,579,0,190
2025.06.06 05:15:00,21646.08000,21650.19000,21632.84000,21639.06000,746,0,190
2025.06.06 05:00:00,21634.64000,21652.01000,21633.29000,21646.29000,814,0,190
2025.06.06 04:45:00,21609.89000,21636.46000,21609.48000,21635.03000,653,0,190
2025.06.06 04:30:00,21596.20000,21610.11000,21586.51000,21609.96000,635,0,190
2025.06.06 04:15:00,21592.35000,21596.78000,21587.52000,21596.20000,443,0,190
2025.06.06 04:00:00,21593.26000,21598.77000,21585.30000,21592.57000,623,0,190
2025.06.06 03:45:00,21596.99000,21601.03000,21590.59000,21592.95000,645,0,190
2025.06.06 03:30:00,21578.51000,21596.81000,21571.35000,21596.72000,730,0,190
2025.06.06 03:15:00,21568.76000,21587.68000,21568.76000,21578.33000,570,0,190
2025.06.06 03:00:00,21572.24000,21574.97000,21563.25000,21568.60000,635,0,190
2025.06.06 02:45:00,21565.30000,21574.85000,21561.54000,21572.49000,570,0,190
2025.06.06 02:30:00,21569.15000,21572.71000,21556.80000,21565.29000,754,0,190
2025.06.06 02:15:00,21564.03000,21571.23000,21556.78000,21569.20000,775,0,190
2025.06.06 02:00:00,21568.08000,21569.63000,21559.23000,21563.82000,726,0,190
2025.06.06 01:45:00,21581.76000,21583.94000,21562.82000,21568.06000,808,0,190
2025.06.06 01:30:00,21556.52000,21582.21000,21551.04000,21582.21000,1047,0,190
2025.06.06 01:15:00,21563.00000,21567.24000,21550.58000,21556.75000,964,0,190
2025.06.06 01:00:00,21554.99000,21564.98000,21546.73000,21562.84000,1110,0,190
