Time,Open,High,Low,Close,TickVolume,RealVolume,Spread
2025.06.06 20:00:00,1.35315,1.35321,1.35232,1.35255,963,0,11
2025.06.06 19:00:00,1.35292,1.35341,1.35264,1.35313,1730,0,11
2025.06.06 18:00:00,1.35257,1.35330,1.35250,1.35291,2324,0,11
2025.06.06 17:00:00,1.35191,1.35282,1.35153,1.35257,2466,0,11
2025.06.06 16:00:00,1.35308,1.35356,1.35175,1.35189,3094,0,11
2025.06.06 15:00:00,1.35258,1.35345,1.35164,1.35307,4370,0,11
2025.06.06 14:00:00,1.35211,1.35477,1.35159,1.35259,5801,0,11
2025.06.06 13:00:00,1.35354,1.35439,1.35071,1.35207,6702,0,11
2025.06.06 12:00:00,1.35506,1.35625,1.35184,1.35359,7731,0,11
2025.06.06 11:00:00,1.35492,1.35548,1.35421,1.35505,2380,0,11
2025.06.06 10:00:00,1.35334,1.35516,1.35331,1.35491,2229,0,11
2025.06.06 09:00:00,1.35374,1.35394,1.35292,1.35334,2350,0,11
2025.06.06 08:00:00,1.35450,1.35478,1.35337,1.35373,2740,0,11
2025.06.06 07:00:00,1.35501,1.35518,1.35345,1.35450,3703,0,11
2025.06.06 06:00:00,1.35656,1.35670,1.35435,1.35499,2985,0,11
2025.06.06 05:00:00,1.35747,1.35747,1.35610,1.35661,1633,0,11
2025.06.06 04:00:00,1.35717,1.35763,1.35707,1.35747,1391,0,11
2025.06.06 03:00:00,1.35692,1.35753,1.35680,1.35717,1466,0,11
2025.06.06 02:00:00,1.35741,1.35751,1.35651,1.35694,1970,0,11
2025.06.06 01:00:00,1.35783,1.35836,1.35723,1.35738,2119,0,11
2025.06.06 00:00:00,1.35783,1.35843,1.35782,1.35785,1940,0,11
2025.06.05 23:00:00,1.35777,1.35807,1.35741,1.35785,1037,0,11
2025.06.05 22:00:00,1.35745,1.35776,1.35720,1.35773,758,0,11
2025.06.05 21:00:00,1.35678,1.35722,1.35630,1.35655,633,0,11
2025.06.05 20:00:00,1.35732,1.35756,1.35681,1.35681,1237,0,11
2025.06.05 19:00:00,1.35790,1.35805,1.35661,1.35732,2841,0,11
2025.06.05 18:00:00,1.35885,1.35887,1.35690,1.35791,2345,0,11
2025.06.05 17:00:00,1.35863,1.35893,1.35786,1.35888,2384,0,11
2025.06.05 16:00:00,1.35813,1.35873,1.35758,1.35860,3135,0,11
2025.06.05 15:00:00,1.35911,1.35984,1.35750,1.35815,4681,0,11
2025.06.05 14:00:00,1.36020,1.36063,1.35872,1.35915,5949,0,11
2025.06.05 13:00:00,1.35780,1.36161,1.35708,1.36019,7398,0,11
2025.06.05 12:00:00,1.35699,1.35941,1.35657,1.35783,6131,0,11
2025.06.05 11:00:00,1.35742,1.35782,1.35654,1.35702,2693,0,11
2025.06.05 10:00:00,1.35640,1.35843,1.35637,1.35741,2555,0,11
2025.06.05 09:00:00,1.35667,1.35726,1.35597,1.35643,2789,0,11
2025.06.05 08:00:00,1.35599,1.35726,1.35599,1.35668,2677,0,11
2025.06.05 07:00:00,1.35462,1.35738,1.35446,1.35598,3181,0,11
2025.06.05 06:00:00,1.35441,1.35587,1.35437,1.35465,2854,0,11
2025.06.05 05:00:00,1.35471,1.35497,1.35420,1.35437,1808,0,11
2025.06.05 04:00:00,1.35445,1.35499,1.35425,1.35469,1820,0,11
2025.06.05 03:00:00,1.35473,1.35606,1.35437,1.35443,2318,0,11
2025.06.05 02:00:00,1.35468,1.35489,1.35401,1.35472,1926,0,11
2025.06.05 01:00:00,1.35593,1.35655,1.35426,1.35468,2826,0,11
2025.06.05 00:00:00,1.35507,1.35593,1.35461,1.35590,2528,0,11
2025.06.04 23:00:00,1.35509,1.35597,1.35497,1.35505,1143,0,11
2025.06.04 22:00:00,1.35494,1.35535,1.35476,1.35505,702,0,11
2025.06.04 21:00:00,1.35520,1.35539,1.35433,1.35433,871,0,11
2025.06.04 20:00:00,1.35460,1.35553,1.35447,1.35514,1031,0,11
2025.06.04 19:00:00,1.35580,1.35596,1.35455,1.35460,1481,0,11
2025.06.04 18:00:00,1.35611,1.35660,1.35567,1.35580,1798,0,11
2025.06.04 17:00:00,1.35710,1.35735,1.35590,1.35609,2076,0,11
2025.06.04 16:00:00,1.35678,1.35716,1.35560,1.35707,2966,0,11
2025.06.04 15:00:00,1.35760,1.35772,1.35582,1.35677,3691,0,11
