Time,Open,High,Low,Close,TickVolume,RealVolume,Spread
2025.06.07 14:00:00,3440846.00000,3442372.00000,3432611.00000,3433909.00000,684,0,42080
2025.06.07 13:00:00,3435059.00000,3446425.00000,3429744.00000,3440071.00000,707,0,42080
2025.06.07 12:00:00,3424539.00000,3442074.00000,3424539.00000,3434879.00000,705,0,42080
2025.06.07 11:00:00,3424303.00000,3428776.00000,3421720.00000,3424544.00000,702,0,42080
2025.06.07 10:00:00,3414335.00000,3426430.00000,3413811.00000,3424294.00000,701,0,42080
2025.06.07 09:00:00,3411130.00000,3417837.00000,3411130.00000,3414073.00000,700,0,42080
2025.06.07 08:00:00,3415421.00000,3418595.00000,3409809.00000,3411127.00000,701,0,42080
2025.06.07 07:00:00,3431058.00000,3431058.00000,3414522.00000,3415405.00000,698,0,42080
2025.06.07 06:00:00,3416066.00000,3430729.00000,3412770.00000,3430729.00000,697,0,42080
2025.06.07 05:00:00,3413780.00000,3420271.00000,3411084.00000,3416062.00000,700,0,42080
2025.06.07 04:00:00,3416033.00000,3416275.00000,3408086.00000,3413666.00000,697,0,42080
2025.06.07 03:00:00,3404021.00000,3417125.00000,3402966.00000,3415752.00000,695,0,42080
2025.06.07 02:00:00,3401118.00000,3407203.00000,3397673.00000,3404459.00000,703,0,42080
2025.06.07 01:00:00,3404057.00000,3405928.00000,3398361.00000,3401666.00000,705,0,42080
2025.06.07 00:00:00,3396067.00000,3404303.00000,3382585.00000,3404303.00000,706,0,42080
2025.06.06 23:00:00,3402577.00000,3402849.00000,3393380.00000,3396156.00000,701,0,42080
2025.06.06 22:00:00,3399635.00000,3402655.00000,3394362.00000,3402569.00000,705,0,42080
2025.06.06 21:00:00,3401605.00000,3403057.00000,3395382.00000,3399639.00000,704,0,42080
2025.06.06 20:00:00,3393843.00000,3406715.00000,3391089.00000,3401607.00000,705,0,42080
2025.06.06 19:00:00,3405061.00000,3407002.00000,3387512.00000,3392679.00000,708,0,42080
2025.06.06 18:00:00,3418838.00000,3419787.00000,3404089.00000,3405242.00000,703,0,42080
2025.06.06 17:00:00,3415133.00000,3418978.00000,3402569.00000,3418077.00000,708,0,42080
2025.06.06 16:00:00,3422231.00000,3430468.00000,3412452.00000,3414530.00000,709,0,42080
2025.06.06 15:00:00,3412695.00000,3431439.00000,3405545.00000,3421982.00000,710,0,42080
2025.06.06 14:00:00,3384993.00000,3415700.00000,3383489.00000,3413479.00000,710,0,42080
